fecha,ticker,nombre_empresa,sector,cierre,apertura,maximo,minimo,volumen,fecha_carga
2024-12-20,BCP,Banque Centrale Populaire,Banca,429.95,428.71,431.25,421.41,401716,2026-05-09
2024-12-23,BCP,Banque Centrale Populaire,Banca,438.26,434.02,440.16,436.27,253767,2026-05-09
2024-12-24,BCP,Banque Centrale Populaire,Banca,434.03,430.36,438.06,431.45,30922,2026-05-09
2024-12-25,BCP,Banque Centrale Populaire,Banca,437.92,441.52,440.23,434.55,437244,2026-05-09
2024-12-26,BCP,Banque Centrale Populaire,Banca,432.21,430.96,435.8,430.14,423532,2026-05-09
2024-12-27,BCP,Banque Centrale Populaire,Banca,435.89,435.23,443.64,431.64,349140,2026-05-09
2024-12-30,BCP,Banque Centrale Populaire,Banca,444.69,442.16,452.02,442.06,420184,2026-05-09
2024-12-31,BCP,Banque Centrale Populaire,Banca,441.88,442.74,447.45,441.31,302410,2026-05-09
2024-01-01,CIH,CIH Bank,Banca,346.19,348.21,352.84,345.31,350662,2026-05-09
2024-01-02,CIH,CIH Bank,Banca,348.69,349.92,349.03,342.89,92844,2026-05-09
2024-01-03,CIH,CIH Bank,Banca,348.99,350.24,349.67,342.38,173991,2026-05-09
2024-01-04,CIH,CIH Bank,Banca,348.1,351.2,348.41,346.13,100697,2026-05-09
2024-01-05,CIH,CIH Bank,Banca,344.12,342.71,345.4,340.51,67196,2026-05-09
2024-01-08,CIH,CIH Bank,Banca,344.44,341.0,348.17,343.4,125600,2026-05-09
2024-01-09,CIH,CIH Bank,Banca,345.51,343.93,349.97,341.25,110625,2026-05-09
2024-01-10,CIH,CIH Bank,Banca,340.36,338.44,340.67,334.7,482617,2026-05-09
2024-01-11,CIH,CIH Bank,Banca,341.73,342.84,348.2,340.61,403711,2026-05-09
2024-01-12,CIH,CIH Bank,Banca,341.09,342.0,346.84,338.01,316899,2026-05-09
2024-01-15,CIH,CIH Bank,Banca,333.28,333.9,335.26,327.88,470900,2026-05-09
2024-01-16,CIH,CIH Bank,Banca,329.84,326.65,330.35,328.0,43324,2026-05-09
2024-01-17,CIH,CIH Bank,Banca,328.2,329.7,329.32,324.99,351073,2026-05-09
2024-01-18,CIH,CIH Bank,Banca,335.64,334.46,336.49,332.98,404768,2026-05-09
2024-01-19,CIH,CIH Bank,Banca,337.88,339.0,338.71,334.24,61272,2026-05-09
2024-01-22,CIH,CIH Bank,Banca,332.46,332.84,335.91,331.32,439069,2026-05-09
2024-01-23,CIH,CIH Bank,Banca,334.4,333.35,336.04,333.26,259264,2026-05-09
2024-01-24,CIH,CIH Bank,Banca,328.19,325.79,330.54,326.28,173996,2026-05-09
2024-01-25,CIH,CIH Bank,Banca,332.46,329.76,339.04,326.51,346606,2026-05-09
2024-01-26,CIH,CIH Bank,Banca,330.58,332.77,335.1,329.51,237459,2026-05-09
2024-01-29,CIH,CIH Bank,Banca,330.21,332.97,336.48,328.04,164961,2026-05-09
2024-01-30,CIH,CIH Bank,Banca,335.46,336.46,336.42,333.43,246538,2026-05-09
2024-01-31,CIH,CIH Bank,Banca,330.28,327.66,332.8,326.07,64675,2026-05-09
2024-02-01,CIH,CIH Bank,Banca,324.74,324.1,328.34,323.96,83591,2026-05-09
2024-02-02,CIH,CIH Bank,Banca,322.47,323.95,322.97,320.7,473406,2026-05-09
2024-02-05,CIH,CIH Bank,Banca,326.49,328.32,326.52,320.7,163706,2026-05-09
2024-02-06,CIH,CIH Bank,Banca,320.53,318.08,324.83,316.73,304507,2026-05-09
2024-02-07,CIH,CIH Bank,Banca,309.64,306.54,313.61,308.94,204824,2026-05-09
2024-02-08,CIH,CIH Bank,Banca,307.96,309.27,310.49,302.09,349148,2026-05-09
2024-02-09,CIH,CIH Bank,Banca,310.0,309.11,313.04,309.76,459614,2026-05-09
2024-02-12,CIH,CIH Bank,Banca,314.47,312.93,317.08,312.45,239530,2026-05-09
2024-02-13,CIH,CIH Bank,Banca,312.72,309.67,312.87,310.41,312862,2026-05-09
2024-02-14,CIH,CIH Bank,Banca,311.18,311.43,313.27,306.64,123627,2026-05-09
2024-02-15,CIH,CIH Bank,Banca,315.48,317.7,316.6,310.74,223988,2026-05-09
2024-02-16,CIH,CIH Bank,Banca,308.41,311.23,309.02,308.05,299014,2026-05-09
2024-02-19,CIH,CIH Bank,Banca,306.97,307.37,312.84,302.66,47394,2026-05-09
2024-02-20,CIH,CIH Bank,Banca,307.67,307.76,311.36,306.29,324201,2026-05-09
2024-02-21,CIH,CIH Bank,Banca,309.33,306.76,313.84,305.58,89795,2026-05-09
2024-02-22,CIH,CIH Bank,Banca,307.44,307.74,309.38,302.15,352553,2026-05-09
2024-02-23,CIH,CIH Bank,Banca,307.56,306.82,309.98,301.47,285160,2026-05-09
2024-02-26,CIH,CIH Bank,Banca,298.38,299.02,299.79,295.66,52137,2026-05-09
2024-02-27,CIH,CIH Bank,Banca,296.02,295.36,296.59,295.88,403369,2026-05-09
2024-02-28,CIH,CIH Bank,Banca,297.63,296.08,298.7,293.87,148925,2026-05-09
2024-02-29,CIH,CIH Bank,Banca,294.12,291.74,298.81,290.34,22379,2026-05-09
2024-03-01,CIH,CIH Bank,Banca,294.33,293.24,298.32,290.47,419008,2026-05-09
2024-03-04,CIH,CIH Bank,Banca,295.91,293.52,299.15,293.07,131169,2026-05-09
2024-03-05,CIH,CIH Bank,Banca,294.69,292.79,297.49,291.39,179439,2026-05-09
2024-03-06,CIH,CIH Bank,Banca,295.3,298.18,300.75,294.59,159172,2026-05-09
2024-03-07,CIH,CIH Bank,Banca,291.89,291.56,292.31,289.0,136082,2026-05-09
2024-03-08,CIH,CIH Bank,Banca,291.16,291.35,292.79,288.29,385233,2026-05-09
2024-03-11,CIH,CIH Bank,Banca,293.29,295.48,295.34,288.24,466672,2026-05-09
2024-03-12,CIH,CIH Bank,Banca,293.85,296.76,298.45,293.75,21049,2026-05-09
2024-03-13,CIH,CIH Bank,Banca,291.78,292.26,297.57,287.4,404002,2026-05-09
2024-03-14,CIH,CIH Bank,Banca,292.56,294.39,293.97,287.14,473120,2026-05-09
2024-03-15,CIH,CIH Bank,Banca,295.07,294.05,300.23,293.08,171771,2026-05-09
2024-03-18,CIH,CIH Bank,Banca,287.81,286.69,292.59,285.48,394928,2026-05-09
2024-03-19,CIH,CIH Bank,Banca,291.82,291.25,293.13,288.41,319835,2026-05-09
2024-03-20,CIH,CIH Bank,Banca,290.64,291.64,292.96,287.28,178112,2026-05-09
2024-03-21,CIH,CIH Bank,Banca,292.12,293.18,294.51,290.86,259527,2026-05-09
2024-03-22,CIH,CIH Bank,Banca,296.32,295.23,302.12,291.55,234062,2026-05-09
2024-03-25,CIH,CIH Bank,Banca,291.44,289.3,292.49,290.39,67986,2026-05-09
2024-03-26,CIH,CIH Bank,Banca,288.96,289.73,293.58,286.93,441978,2026-05-09
2024-03-27,CIH,CIH Bank,Banca,287.96,285.82,289.88,284.61,164672,2026-05-09
2024-03-28,CIH,CIH Bank,Banca,285.25,285.7,289.42,282.16,366918,2026-05-09
2024-03-29,CIH,CIH Bank,Banca,291.19,292.32,293.64,286.86,231849,2026-05-09
2024-04-01,CIH,CIH Bank,Banca,288.2,289.36,291.53,286.77,423026,2026-05-09
2024-04-02,CIH,CIH Bank,Banca,286.28,287.73,291.05,283.49,226775,2026-05-09
2024-04-03,CIH,CIH Bank,Banca,286.98,289.12,291.6,283.08,490563,2026-05-09
2024-04-04,CIH,CIH Bank,Banca,282.84,282.84,287.74,280.55,115315,2026-05-09
2024-04-05,CIH,CIH Bank,Banca,281.5,282.8,281.84,281.48,329348,2026-05-09
2024-04-08,CIH,CIH Bank,Banca,282.57,283.24,286.48,279.38,292229,2026-05-09
2024-04-09,CIH,CIH Bank,Banca,281.44,279.68,282.23,280.99,187926,2026-05-09
2024-04-10,CIH,CIH Bank,Banca,281.12,278.45,283.46,277.44,478013,2026-05-09
2024-04-11,CIH,CIH Bank,Banca,279.34,278.14,282.4,274.06,225341,2026-05-09
2024-04-12,CIH,CIH Bank,Banca,274.26,273.95,276.47,269.9,180851,2026-05-09
2024-04-15,CIH,CIH Bank,Banca,275.32,275.96,278.18,272.12,197279,2026-05-09
2024-04-16,CIH,CIH Bank,Banca,281.12,283.09,286.72,276.73,235687,2026-05-09
2024-04-17,CIH,CIH Bank,Banca,281.18,279.47,281.94,275.56,306124,2026-05-09
2024-04-18,CIH,CIH Bank,Banca,281.94,279.83,285.75,281.46,328261,2026-05-09
2024-04-19,CIH,CIH Bank,Banca,284.28,286.92,286.53,283.39,155213,2026-05-09
2024-04-22,CIH,CIH Bank,Banca,279.95,277.76,280.69,278.51,150416,2026-05-09
2024-04-23,CIH,CIH Bank,Banca,285.67,285.55,286.58,280.92,25896,2026-05-09
2024-04-24,CIH,CIH Bank,Banca,286.37,286.86,291.81,281.33,99353,2026-05-09
2024-04-25,CIH,CIH Bank,Banca,291.97,292.21,297.11,286.53,39813,2026-05-09
2024-04-26,CIH,CIH Bank,Banca,289.41,287.01,294.66,287.81,225503,2026-05-09
2024-04-29,CIH,CIH Bank,Banca,295.72,293.1,301.58,295.3,75679,2026-05-09
2024-04-30,CIH,CIH Bank,Banca,298.47,296.11,299.71,295.07,151753,2026-05-09
2024-05-01,CIH,CIH Bank,Banca,300.45,300.96,302.59,295.16,213975,2026-05-09
2024-05-02,CIH,CIH Bank,Banca,301.3,301.57,305.33,298.36,275372,2026-05-09
2024-05-03,CIH,CIH Bank,Banca,300.4,298.8,303.31,296.49,407798,2026-05-09
2024-05-06,CIH,CIH Bank,Banca,304.72,305.56,307.27,300.91,219755,2026-05-09
2024-05-07,CIH,CIH Bank,Banca,305.24,307.19,307.42,302.93,283541,2026-05-09
2024-05-08,CIH,CIH Bank,Banca,298.03,295.3,301.57,296.35,442015,2026-05-09
2024-05-09,CIH,CIH Bank,Banca,294.04,294.03,297.42,288.81,309155,2026-05-09
2024-05-10,CIH,CIH Bank,Banca,293.38,294.49,294.33,287.72,89183,2026-05-09
2024-05-13,CIH,CIH Bank,Banca,294.47,293.01,297.25,294.44,365398,2026-05-09
2024-05-14,CIH,CIH Bank,Banca,294.27,293.14,297.53,289.75,447480,2026-05-09
2024-05-15,CIH,CIH Bank,Banca,298.58,299.26,301.99,292.93,52317,2026-05-09
2024-05-16,CIH,CIH Bank,Banca,291.59,293.91,292.82,286.87,188986,2026-05-09
2024-05-17,CIH,CIH Bank,Banca,292.09,293.9,296.43,286.48,225705,2026-05-09
2024-05-20,CIH,CIH Bank,Banca,285.72,286.2,285.86,282.24,374633,2026-05-09
2024-05-21,CIH,CIH Bank,Banca,288.32,289.65,290.37,287.18,186326,2026-05-09
2024-05-22,CIH,CIH Bank,Banca,288.0,287.22,292.49,284.21,312240,2026-05-09
2024-05-23,CIH,CIH Bank,Banca,289.45,290.27,292.71,286.23,325929,2026-05-09
2024-05-24,CIH,CIH Bank,Banca,286.44,286.25,287.94,284.58,62344,2026-05-09
2024-05-27,CIH,CIH Bank,Banca,290.84,289.04,294.88,287.98,256060,2026-05-09
2024-05-28,CIH,CIH Bank,Banca,294.48,295.67,297.82,293.66,485859,2026-05-09
2024-05-29,CIH,CIH Bank,Banca,296.54,296.87,301.26,295.75,392526,2026-05-09
2024-05-30,CIH,CIH Bank,Banca,296.08,295.24,300.43,290.22,209618,2026-05-09
2024-05-31,CIH,CIH Bank,Banca,298.14,300.59,301.78,296.82,474307,2026-05-09
2024-06-03,CIH,CIH Bank,Banca,295.61,292.78,298.5,292.42,468819,2026-05-09
2024-06-04,CIH,CIH Bank,Banca,298.65,297.55,299.45,298.58,169484,2026-05-09
2024-06-05,CIH,CIH Bank,Banca,304.56,301.86,306.15,301.41,120489,2026-05-09
2024-06-06,CIH,CIH Bank,Banca,308.47,310.11,311.06,308.39,454874,2026-05-09
2024-06-07,CIH,CIH Bank,Banca,305.77,307.01,309.43,304.27,452765,2026-05-09
2024-06-10,CIH,CIH Bank,Banca,307.1,306.06,310.26,302.48,268667,2026-05-09
2024-06-11,CIH,CIH Bank,Banca,302.33,303.39,304.07,299.54,21549,2026-05-09
2024-06-12,CIH,CIH Bank,Banca,304.41,303.78,304.45,304.36,474432,2026-05-09
2024-06-13,CIH,CIH Bank,Banca,306.05,307.62,309.09,305.18,35739,2026-05-09
2024-06-14,CIH,CIH Bank,Banca,299.19,298.92,300.9,293.79,293353,2026-05-09
2024-06-17,CIH,CIH Bank,Banca,295.01,294.49,299.34,293.28,117051,2026-05-09
2024-06-18,CIH,CIH Bank,Banca,294.01,296.57,294.15,290.16,491184,2026-05-09
2024-06-19,CIH,CIH Bank,Banca,292.95,291.49,296.38,287.13,25116,2026-05-09
2024-06-20,CIH,CIH Bank,Banca,288.7,286.51,294.14,285.26,30045,2026-05-09
2024-06-21,CIH,CIH Bank,Banca,290.05,290.54,291.06,285.61,429543,2026-05-09
2024-06-24,CIH,CIH Bank,Banca,290.92,293.65,293.66,289.87,45709,2026-05-09
2024-06-25,CIH,CIH Bank,Banca,290.24,289.53,290.77,286.39,315761,2026-05-09
2024-06-26,CIH,CIH Bank,Banca,287.61,285.09,291.21,286.62,463355,2026-05-09
2024-06-27,CIH,CIH Bank,Banca,291.23,290.29,294.44,285.41,167977,2026-05-09
2024-06-28,CIH,CIH Bank,Banca,297.02,297.06,299.44,292.91,467364,2026-05-09
2024-07-01,CIH,CIH Bank,Banca,295.29,293.29,298.37,290.81,213675,2026-05-09
2024-07-02,CIH,CIH Bank,Banca,293.12,294.05,298.38,288.63,239167,2026-05-09
2024-07-03,CIH,CIH Bank,Banca,294.85,297.79,296.01,289.36,391923,2026-05-09
2024-07-04,CIH,CIH Bank,Banca,293.58,293.3,293.71,288.81,315063,2026-05-09
2024-07-05,CIH,CIH Bank,Banca,293.09,292.24,298.14,290.48,355665,2026-05-09
2024-07-08,CIH,CIH Bank,Banca,295.69,295.1,299.1,291.5,496121,2026-05-09
2024-07-09,CIH,CIH Bank,Banca,288.92,286.7,294.07,285.55,486616,2026-05-09
2024-07-10,CIH,CIH Bank,Banca,293.49,295.74,296.99,289.83,229222,2026-05-09
2024-07-11,CIH,CIH Bank,Banca,293.75,293.25,298.51,293.02,199518,2026-05-09
2024-07-12,CIH,CIH Bank,Banca,292.3,291.64,294.81,291.75,193500,2026-05-09
2024-07-15,CIH,CIH Bank,Banca,291.98,292.91,296.36,289.02,451110,2026-05-09
2024-07-16,CIH,CIH Bank,Banca,291.85,291.51,297.18,287.94,484365,2026-05-09
2024-07-17,CIH,CIH Bank,Banca,285.79,286.64,289.06,280.68,278591,2026-05-09
2024-07-18,CIH,CIH Bank,Banca,290.91,288.36,291.96,290.64,15499,2026-05-09
2024-07-19,CIH,CIH Bank,Banca,291.06,292.89,292.62,285.59,49041,2026-05-09
2024-07-22,CIH,CIH Bank,Banca,292.61,295.19,293.77,288.5,303459,2026-05-09
2024-07-23,CIH,CIH Bank,Banca,295.95,296.83,297.41,291.8,142371,2026-05-09
2024-07-24,CIH,CIH Bank,Banca,292.32,294.98,294.11,288.35,392650,2026-05-09
2024-07-25,CIH,CIH Bank,Banca,293.98,291.93,297.24,289.07,146066,2026-05-09
2024-07-26,CIH,CIH Bank,Banca,293.04,292.91,296.49,291.77,236486,2026-05-09
2024-07-29,CIH,CIH Bank,Banca,296.01,296.61,298.53,290.82,222235,2026-05-09
2024-07-30,CIH,CIH Bank,Banca,288.46,288.93,292.01,286.35,267831,2026-05-09
2024-07-31,CIH,CIH Bank,Banca,288.12,287.55,288.59,283.07,410705,2026-05-09
2024-08-01,CIH,CIH Bank,Banca,286.03,285.1,286.53,280.71,363791,2026-05-09
2024-08-02,CIH,CIH Bank,Banca,287.52,285.37,288.51,287.0,304499,2026-05-09
2024-08-05,CIH,CIH Bank,Banca,289.14,288.51,292.14,284.46,345949,2026-05-09
2024-08-06,CIH,CIH Bank,Banca,286.68,284.75,287.91,285.66,340511,2026-05-09
2024-08-07,CIH,CIH Bank,Banca,284.23,285.56,285.84,281.64,382050,2026-05-09
2024-08-08,CIH,CIH Bank,Banca,283.85,282.2,286.12,278.61,389553,2026-05-09
2024-08-09,CIH,CIH Bank,Banca,280.8,278.32,285.36,280.55,349499,2026-05-09
2024-08-12,CIH,CIH Bank,Banca,283.64,283.94,283.72,279.37,126220,2026-05-09
2024-08-13,CIH,CIH Bank,Banca,282.38,282.92,286.05,281.59,231421,2026-05-09
2024-08-14,CIH,CIH Bank,Banca,272.53,274.56,276.18,268.0,359317,2026-05-09
2024-08-15,CIH,CIH Bank,Banca,271.3,271.72,275.63,270.51,274140,2026-05-09
2024-08-16,CIH,CIH Bank,Banca,267.92,267.09,272.92,262.63,261071,2026-05-09
2024-08-19,CIH,CIH Bank,Banca,262.68,264.27,262.79,260.12,316531,2026-05-09
2024-08-20,CIH,CIH Bank,Banca,258.78,258.99,259.58,257.59,13089,2026-05-09
2024-08-21,CIH,CIH Bank,Banca,259.12,256.94,263.71,258.78,370971,2026-05-09
2024-08-22,CIH,CIH Bank,Banca,263.25,263.6,265.66,262.77,292803,2026-05-09
2024-08-23,CIH,CIH Bank,Banca,264.24,266.4,267.22,263.29,317322,2026-05-09
2024-08-26,CIH,CIH Bank,Banca,262.32,261.78,265.8,261.73,105965,2026-05-09
2024-08-27,CIH,CIH Bank,Banca,263.75,262.68,267.33,259.53,91268,2026-05-09
2024-08-28,CIH,CIH Bank,Banca,262.3,260.43,267.19,258.54,357186,2026-05-09
2024-08-29,CIH,CIH Bank,Banca,260.11,258.3,265.3,256.41,378615,2026-05-09
2024-08-30,CIH,CIH Bank,Banca,256.51,256.17,260.2,253.31,211798,2026-05-09
2024-09-02,CIH,CIH Bank,Banca,251.12,251.6,252.56,248.07,342255,2026-05-09
2024-09-03,CIH,CIH Bank,Banca,249.94,247.84,254.34,247.66,247103,2026-05-09
2024-09-04,CIH,CIH Bank,Banca,250.41,252.61,250.66,246.2,254754,2026-05-09
2024-09-05,CIH,CIH Bank,Banca,250.12,251.4,251.28,248.58,175637,2026-05-09
2024-09-06,CIH,CIH Bank,Banca,248.88,249.31,253.35,244.74,372579,2026-05-09
2024-09-09,CIH,CIH Bank,Banca,246.05,247.67,247.31,242.66,99242,2026-05-09
2024-09-10,CIH,CIH Bank,Banca,247.85,245.77,248.94,245.39,385348,2026-05-09
2024-09-11,CIH,CIH Bank,Banca,243.93,243.82,244.6,242.94,163956,2026-05-09
2024-09-12,CIH,CIH Bank,Banca,246.2,246.84,250.43,244.92,289343,2026-05-09
2024-09-13,CIH,CIH Bank,Banca,243.24,244.84,245.67,241.52,70038,2026-05-09
2024-09-16,CIH,CIH Bank,Banca,241.04,242.41,244.29,236.97,67786,2026-05-09
2024-09-17,CIH,CIH Bank,Banca,236.8,235.74,237.93,234.65,381780,2026-05-09
2024-09-18,CIH,CIH Bank,Banca,235.38,237.46,238.95,231.08,246042,2026-05-09
2024-09-19,CIH,CIH Bank,Banca,238.13,236.34,241.75,235.16,321438,2026-05-09
2024-09-20,CIH,CIH Bank,Banca,239.6,241.4,241.1,236.79,219087,2026-05-09
2024-09-23,CIH,CIH Bank,Banca,242.42,244.7,244.41,237.76,175250,2026-05-09
2024-09-24,CIH,CIH Bank,Banca,243.94,242.36,244.96,240.4,415881,2026-05-09
2024-09-25,CIH,CIH Bank,Banca,240.71,241.78,245.41,240.5,272678,2026-05-09
2024-09-26,CIH,CIH Bank,Banca,239.75,237.55,242.85,239.53,363972,2026-05-09
2024-09-27,CIH,CIH Bank,Banca,237.51,237.06,241.95,234.43,308276,2026-05-09
2024-09-30,CIH,CIH Bank,Banca,241.3,241.38,242.76,236.68,387864,2026-05-09
2024-10-01,CIH,CIH Bank,Banca,237.83,238.21,241.55,233.93,308254,2026-05-09
2024-10-02,CIH,CIH Bank,Banca,240.38,242.48,244.06,237.46,199826,2026-05-09
2024-10-03,CIH,CIH Bank,Banca,242.96,243.8,246.32,242.71,335724,2026-05-09
2024-10-04,CIH,CIH Bank,Banca,248.29,248.2,253.09,244.03,425685,2026-05-09
2024-10-07,CIH,CIH Bank,Banca,247.07,248.6,249.01,245.9,336160,2026-05-09
2024-10-08,CIH,CIH Bank,Banca,249.18,251.43,249.83,244.74,56233,2026-05-09
2024-10-09,CIH,CIH Bank,Banca,256.01,253.56,259.45,255.91,402007,2026-05-09
2024-10-10,CIH,CIH Bank,Banca,254.11,256.56,257.82,250.97,207780,2026-05-09
2024-10-11,CIH,CIH Bank,Banca,249.43,247.37,252.3,248.31,461448,2026-05-09
2024-10-14,CIH,CIH Bank,Banca,243.8,245.33,244.81,240.59,234522,2026-05-09
2024-10-15,CIH,CIH Bank,Banca,245.89,244.81,248.37,244.06,489653,2026-05-09
2024-10-16,CIH,CIH Bank,Banca,240.33,238.56,241.83,236.45,116311,2026-05-09
2024-10-17,CIH,CIH Bank,Banca,239.26,238.97,241.31,235.17,44409,2026-05-09
2024-10-18,CIH,CIH Bank,Banca,240.51,241.2,243.61,240.21,256231,2026-05-09
2024-10-21,CIH,CIH Bank,Banca,241.05,240.48,244.64,240.65,422540,2026-05-09
2024-10-22,CIH,CIH Bank,Banca,242.28,240.12,243.41,241.73,411954,2026-05-09
2024-10-23,CIH,CIH Bank,Banca,242.92,243.4,244.89,241.1,296198,2026-05-09
2024-10-24,CIH,CIH Bank,Banca,246.65,248.64,247.98,245.7,39709,2026-05-09
2024-10-25,CIH,CIH Bank,Banca,243.83,243.26,244.8,239.29,119321,2026-05-09
2024-10-28,CIH,CIH Bank,Banca,241.85,240.48,245.64,238.63,488859,2026-05-09
2024-10-29,CIH,CIH Bank,Banca,239.61,239.33,243.97,236.32,10363,2026-05-09
2024-10-30,CIH,CIH Bank,Banca,242.0,239.81,243.79,240.24,282502,2026-05-09
2024-10-31,CIH,CIH Bank,Banca,244.61,246.18,248.29,241.46,406456,2026-05-09
2024-11-01,CIH,CIH Bank,Banca,245.94,247.55,250.35,241.75,475417,2026-05-09
2024-11-04,CIH,CIH Bank,Banca,249.43,249.87,253.65,247.42,55689,2026-05-09
2024-11-05,CIH,CIH Bank,Banca,245.9,245.18,246.8,244.99,274080,2026-05-09
2024-11-06,CIH,CIH Bank,Banca,250.82,252.32,255.62,247.72,384416,2026-05-09
2024-11-07,CIH,CIH Bank,Banca,255.41,255.69,257.33,250.98,101074,2026-05-09
2024-11-08,CIH,CIH Bank,Banca,257.66,259.34,259.41,253.52,185037,2026-05-09
2024-11-11,CIH,CIH Bank,Banca,263.17,263.86,263.5,259.16,218606,2026-05-09
2024-11-12,CIH,CIH Bank,Banca,257.94,259.41,260.45,254.33,10882,2026-05-09
2024-11-13,CIH,CIH Bank,Banca,256.32,256.83,256.88,254.49,423440,2026-05-09
2024-11-14,CIH,CIH Bank,Banca,254.05,253.61,255.31,252.02,377371,2026-05-09
2024-11-15,CIH,CIH Bank,Banca,256.25,258.6,257.87,254.69,264822,2026-05-09
2024-11-18,CIH,CIH Bank,Banca,253.02,253.23,257.11,249.79,135865,2026-05-09
2024-11-19,CIH,CIH Bank,Banca,255.32,255.86,259.79,254.42,133745,2026-05-09
2024-11-20,CIH,CIH Bank,Banca,259.52,258.07,261.09,255.39,434041,2026-05-09
2024-11-21,CIH,CIH Bank,Banca,261.69,262.35,266.18,258.91,473956,2026-05-09
2024-11-22,CIH,CIH Bank,Banca,262.58,262.96,267.08,261.53,38885,2026-05-09
2024-11-25,CIH,CIH Bank,Banca,259.47,257.83,263.44,255.22,181128,2026-05-09
2024-11-26,CIH,CIH Bank,Banca,256.83,254.57,257.58,252.26,406419,2026-05-09
2024-11-27,CIH,CIH Bank,Banca,260.68,261.22,264.28,260.07,201313,2026-05-09
2024-11-28,CIH,CIH Bank,Banca,263.12,264.51,268.09,259.66,405460,2026-05-09
2024-11-29,CIH,CIH Bank,Banca,263.0,263.12,266.59,261.34,370466,2026-05-09
2024-12-02,CIH,CIH Bank,Banca,261.68,260.25,263.42,256.58,340763,2026-05-09
2024-12-03,CIH,CIH Bank,Banca,255.32,256.17,257.88,253.74,31584,2026-05-09
2024-12-04,CIH,CIH Bank,Banca,252.04,249.92,255.29,248.59,280665,2026-05-09
2024-12-05,CIH,CIH Bank,Banca,257.82,257.52,260.45,252.95,191089,2026-05-09
2024-12-06,CIH,CIH Bank,Banca,253.85,252.14,254.46,251.87,305685,2026-05-09
2024-12-09,CIH,CIH Bank,Banca,254.43,252.82,256.02,250.57,39063,2026-05-09
2024-12-10,CIH,CIH Bank,Banca,257.51,255.98,261.64,254.35,80268,2026-05-09
2024-12-11,CIH,CIH Bank,Banca,253.63,253.06,258.0,248.97,266306,2026-05-09
2024-12-12,CIH,CIH Bank,Banca,254.19,251.91,254.89,249.85,136218,2026-05-09
2024-12-13,CIH,CIH Bank,Banca,257.05,256.52,261.95,253.44,390350,2026-05-09
2024-12-16,CIH,CIH Bank,Banca,257.09,257.15,258.78,252.41,468168,2026-05-09
2024-12-17,CIH,CIH Bank,Banca,265.94,265.85,269.46,265.47,234126,2026-05-09
2024-12-18,CIH,CIH Bank,Banca,260.62,260.01,264.54,255.44,180635,2026-05-09
2024-12-19,CIH,CIH Bank,Banca,263.93,265.72,268.22,261.21,180824,2026-05-09
2024-12-20,CIH,CIH Bank,Banca,263.38,261.51,268.36,258.76,236305,2026-05-09
2024-12-23,CIH,CIH Bank,Banca,265.82,265.85,267.48,262.14,405783,2026-05-09
2024-12-24,CIH,CIH Bank,Banca,267.23,264.89,271.82,266.83,419337,2026-05-09
2024-12-25,CIH,CIH Bank,Banca,264.88,262.61,265.58,260.44,404890,2026-05-09
2024-12-26,CIH,CIH Bank,Banca,265.6,265.99,269.35,265.42,86411,2026-05-09
2024-12-27,CIH,CIH Bank,Banca,259.68,260.02,263.53,255.56,119876,2026-05-09
2024-12-30,CIH,CIH Bank,Banca,261.56,263.54,265.11,260.21,469491,2026-05-09
2024-12-31,CIH,CIH Bank,Banca,262.5,262.8,263.82,260.12,208153,2026-05-09
2024-01-01,LBV,Label Vie,Distribución,4765.95,4730.82,4773.33,4711.6,159725,2026-05-09
2024-01-02,LBV,Label Vie,Distribución,4809.6,4786.75,4858.93,4742.89,113579,2026-05-09
2024-01-03,LBV,Label Vie,Distribución,4777.57,4785.33,4810.37,4773.96,489885,2026-05-09
2024-01-04,LBV,Label Vie,Distribución,4853.87,4875.05,4885.77,4850.42,49339,2026-05-09
2024-01-05,LBV,Label Vie,Distribución,4921.73,4884.76,4981.01,4851.79,428973,2026-05-09
2024-01-08,LBV,Label Vie,Distribución,4923.02,4932.83,4954.76,4871.78,375520,2026-05-09
2024-01-09,LBV,Label Vie,Distribución,4967.54,4972.54,5044.73,4964.84,314543,2026-05-09
2024-01-10,LBV,Label Vie,Distribución,5004.33,5005.73,5011.42,4904.73,316157,2026-05-09
2024-01-11,LBV,Label Vie,Distribución,4989.58,5008.55,5055.48,4930.97,417922,2026-05-09
2024-01-12,LBV,Label Vie,Distribución,5041.17,5075.19,5122.76,4950.48,441447,2026-05-09
2024-01-15,LBV,Label Vie,Distribución,5102.2,5084.14,5170.86,5052.11,37909,2026-05-09
2024-01-16,LBV,Label Vie,Distribución,5043.89,5083.13,5094.05,4945.5,479847,2026-05-09
2024-01-17,LBV,Label Vie,Distribución,5053.18,5018.88,5149.22,4993.24,198644,2026-05-09
2024-01-18,LBV,Label Vie,Distribución,5061.82,5028.72,5092.18,4982.93,489095,2026-05-09
2024-01-19,LBV,Label Vie,Distribución,5113.43,5089.58,5115.39,5065.7,466983,2026-05-09
2024-01-22,LBV,Label Vie,Distribución,5086.19,5047.49,5130.13,5085.78,167541,2026-05-09
2024-01-23,LBV,Label Vie,Distribución,5049.71,5022.47,5053.04,5029.57,142385,2026-05-09
2024-01-24,LBV,Label Vie,Distribución,5059.95,5020.12,5156.49,5044.33,411063,2026-05-09
